"","SHOP ID","SALES PERSON ID","ITEM NR","PRICE","QUANTITY","REVENUE","DATE"
"16555","NYML7932","ML-JM463","LTP-429-116",7.45,16,119.2,2016-04-03
"16556","CHHF4589","HF-NP429","LPM-704-265",6.99,1,6.99,2016-11-22
"16557","CHHF4589","HF-NP429","RFG-388-575",4.65,8,37.2,2016-04-26
"16558","LAAU6602","AU-HG923","OBD-573-022",11.79,11,129.69,2016-01-14
"16559","CHHF4589","HF-NP429","RMG-199-201",5.65,7,39.55,2016-12-05
"16560","LAAU6602","AU-HJ434","ORT-307-942",10.49,2,20.98,2016-11-15
"16561","AUWL7026","WL-WL903","OBD-573-022",11.79,3,35.37,2016-08-04
"16562","SELL8603","LL-PS563","RMG-199-201",5.65,15,84.75,2016-02-21
"16563","LAAU6602","AU-HJ434","RMG-199-201",5.65,2,11.3,2016-05-06
"16564","SFSW1840","SW-TH205","LPM-704-265",6.99,6,41.94,2016-05-24
"16565","SELL8603","LL-AH674","RSI-802-493",6.15,10,61.5,2016-01-14
"16566","CHHF4589","HF-NP429","ODD-114-017",9.99,2,19.98,2016-12-22
"16567","NYFL0152","FL-TS704","LCS-461-035",7.45,12,89.4,2016-02-20
"16568","AUWL7026","WL-DT369","LTP-429-116",7.45,4,29.8,2016-10-25
"16569","MIAL3314","AL-PT831","ORT-307-942",10.49,10,104.9,2016-08-28
"16570","SELL8603","LL-AH674","RSI-802-493",6.15,8,49.2,2016-10-17
"16571","CHHF4589","HF-NP429","LCS-461-035",7.45,8,59.6,2016-11-30
"16572","CHHF4589","HF-NP429","LPM-704-265",6.99,8,55.92,2016-02-04
"16573","CHHF4589","HF-JP738","RSI-802-493",6.15,15,92.25,2016-09-05
"16574","SFSW1840","SW-TH205","LCS-461-035",7.45,11,81.95,2016-09-20
"16575","CHHF4589","HF-NP429","RBI-513-811",5.25,14,73.5,2016-04-30
"16576","MIAL3314","AL-PT831","RFG-388-575",4.65,10,46.5,2016-01-05
"16577","MIAL3314","AL-PT831","RMG-199-201",5.65,5,28.25,2016-05-16
"16578","LAAU6602","AU-HJ434","OBD-573-022",11.79,5,58.95,2016-03-04
"16579","CHHF4589","HF-NP429","LTP-429-116",7.45,7,52.15,2016-12-12
"16580","AUWL7026","WL-DT369","RBI-513-811",5.25,15,78.75,2016-10-21
"16581","SELL8603","LL-PS563","OBD-573-022",11.79,11,129.69,2016-01-30
"16582","MIFK9547","FK-PB337","LCS-461-035",7.45,7,52.15,2016-03-23
"16583","SELL8603","LL-RS639","LZD-622-073",8.89,7,62.23,2016-07-06
"16584","LAAU6602","AU-HG923","ORT-307-942",10.49,2,20.98,2016-09-16
"16585","LAAU6602","AU-HG923","RSI-802-493",6.15,11,67.65,2016-04-14
"16586","SFSW1840","SW-RR501","RSI-802-493",6.15,17,104.55,2016-09-29
"16587","SFSW1840","SW-TH205","LZD-622-073",8.89,3,26.67,2016-05-06
"16588","CHHF4589","HF-NP429","RBI-513-811",5.25,16,84,2016-10-06
"16589","MIAL3314","AL-PT831","ORT-307-942",10.49,5,52.45,2016-11-03
"16590","SELL8603","LL-AH674","LZD-622-073",8.89,10,88.9,2016-06-23
"16591","LAAU6602","AU-BT861","RBI-513-811",5.25,7,36.75,2016-09-09
"16592","MIFK9547","FK-NF048","LCS-461-035",7.45,9,67.05,2016-01-01
"16593","AUWL7026","WL-DT369","RBI-513-811",5.25,10,52.5,2016-10-22
"16594","LAAU6602","AU-HG923","LZD-622-073",8.89,12,106.68,2016-04-14
"16595","LAAU6602","AU-HG923","RMG-199-201",5.65,10,56.5,2016-09-26
"16596","SELL8603","LL-PS563","LPM-704-265",6.99,9,62.91,2016-05-15
"16597","NYML7932","ML-JM463","RMG-199-201",5.65,17,96.05,2016-03-29
"16598","SELL8603","LL-AH674","LCS-461-035",7.45,4,29.8,2016-04-17
"16599","CHHF4589","HF-NP429","LCS-461-035",7.45,8,59.6,2016-04-06
"16600","MIFK9547","FK-NF048","RFG-388-575",4.65,5,23.25,2016-12-21
"16601","CHHF4589","HF-NP429","LCS-461-035",7.45,8,59.6,2016-10-29
"16602","CHHF4589","HF-NP429","RFG-388-575",4.65,9,41.85,2016-05-20
"16603","SFSW1840","SW-TH205","RBI-513-811",5.25,1,5.25,2016-10-15
"16604","SELL8603","LL-RS639","RSI-802-493",6.15,12,73.8,2016-01-04
"16605","CHHF4589","HF-NP429","LZD-622-073",8.89,1,8.89,2016-02-16
"16606","SFSW1840","SW-TH205","LCS-461-035",7.45,4,29.8,2016-07-07
"16607","SELL8603","LL-AH674","LTP-429-116",7.45,6,44.7,2016-06-13
"16608","MIFK9547","FK-PB337","LZD-622-073",8.89,14,124.46,2016-02-11
"16609","SFSW1840","SW-TH205","RMG-199-201",5.65,7,39.55,2016-12-06
"16610","SFSW1840","SW-TH205","ODD-114-017",9.99,12,119.88,2016-10-24
"16611","NYFL0152","FL-TL942","LPM-704-265",6.99,11,76.89,2016-01-20
"16612","CHHF4589","HF-NP429","RMG-199-201",5.65,3,16.95,2016-12-18
"16613","CHHF4589","HF-NP429","LZD-622-073",8.89,8,71.12,2016-10-29
"16614","CHHF4589","HF-JP738","RBI-513-811",5.25,10,52.5,2016-03-09
"16615","CHHF4589","HF-NP429","RBI-513-811",5.25,8,42,2016-09-01
"16616","MIFK9547","FK-NF048","RSI-802-493",6.15,16,98.4,2016-06-20
"16617","SELL8603","LL-PS563","LTP-429-116",7.45,1,7.45,2016-04-05
"16618","NYFL0152","FL-TL942","RFG-388-575",4.65,3,13.95,2016-11-14
"16619","LAAU6602","AU-HJ434","RFG-388-575",4.65,1,4.65,2016-12-23
"16620","CHHF4589","HF-JP738","RMG-199-201",5.65,5,28.25,2016-07-18
"16621","CHHF4589","HF-JP738","LZD-622-073",8.89,14,124.46,2016-04-28
"16622","MIFK9547","FK-NF048","RSI-802-493",6.15,11,67.65,2016-03-19
"16623","NYFL0152","FL-SS827","RFG-388-575",4.65,16,74.4,2016-11-24
"16624","LAAU6602","AU-BT861","ORT-307-942",10.49,9,94.41,2016-05-17
"16625","SELL8603","LL-AJ284","LPM-704-265",6.99,16,111.84,2016-03-12
"16626","SELL8603","LL-AH674","RSI-802-493",6.15,11,67.65,2016-09-08
"16627","CHHF4589","HF-NP429","RSI-802-493",6.15,1,6.15,2016-05-21
"16628","NYFL0152","FL-TS704","LPM-704-265",6.99,17,118.83,2016-06-16
"16629","MIFK9547","FK-PB337","LPM-704-265",6.99,17,118.83,2016-05-30
"16630","SELL8603","LL-RS639","LZD-622-073",8.89,7,62.23,2016-11-22
"16631","CHHF4589","HF-NP429","RBI-513-811",5.25,1,5.25,2016-07-30
"16632","CHHF4589","HF-NP429","RMG-199-201",5.65,16,90.4,2016-10-23
"16633","NYML7932","ML-RG223","LCS-461-035",7.45,16,119.2,2016-04-02
"16634","AUWL7026","WL-WL903","OBD-573-022",11.79,10,117.9,2016-05-01
"16635","CHHF4589","HF-JP738","ORT-307-942",10.49,17,178.33,2016-11-28
"16636","CHHF4589","HF-NP429","RBI-513-811",5.25,17,89.25,2016-04-28
"16637","NYML7932","ML-JM463","RMG-199-201",5.65,10,56.5,2016-08-10
"16638","SELL8603","LL-RS639","ORT-307-942",10.49,1,10.49,2016-08-09
"16639","CHHF4589","HF-NP429","LZD-622-073",8.89,13,115.57,2016-06-05
"16640","SFSW1840","SW-TH205","OMG-175-129",11.29,10,112.9,2016-07-09
"16641","NYML7932","ML-NB362","OBD-573-022",11.79,14,165.06,2016-10-06
"16642","SELL8603","LL-AJ284","RBI-513-811",5.25,10,52.5,2016-08-26
"16643","CHHF4589","HF-NP429","LCS-461-035",7.45,16,119.2,2016-07-29
"16644","NYFL0152","FL-TS704","LCS-461-035",7.45,16,119.2,2016-09-21
"16645","LAAU6602","AU-BT861","LCS-461-035",7.45,4,29.8,2016-01-08
"16646","NYML7932","ML-NB362","LPM-704-265",6.99,10,69.9,2016-06-27
"16647","NYML7932","ML-JM463","OMG-175-129",11.29,12,135.48,2016-11-13
"16648","NYML7932","ML-JM463","RBI-513-811",5.25,3,15.75,2016-12-12
"16649","AUWL7026","WL-WL903","LTP-429-116",7.45,10,74.5,2016-08-14
"16650","MIAL3314","AL-PT831","LZD-622-073",8.89,1,8.89,2016-06-01
"16651","NYFL0152","FL-SS827","LPM-704-265",6.99,15,104.85,2016-02-01
"16652","CHHF4589","HF-NP429","LPM-704-265",6.99,13,90.87,2016-06-19
"16653","NYML7932","ML-RG223","RBI-513-811",5.25,13,68.25,2016-04-14
"16654","CHHF4589","HF-NP429","RMG-199-201",5.65,7,39.55,2016-06-16
"16655","NYML7932","ML-NB362","RMG-199-201",5.65,16,90.4,2016-11-19
"16656","MIAL3314","AL-PT831","LPM-704-265",6.99,14,97.86,2016-03-11
"16657","LAAU6602","AU-BT861","OMG-175-129",11.29,7,79.03,2016-11-23
"16658","LAAU6602","AU-HJ434","RSI-802-493",6.15,10,61.5,2016-11-10
"16659","CHHF4589","HF-NP429","OMG-175-129",11.29,15,169.35,2016-12-14
"16660","SELL8603","LL-AH674","RBI-513-811",5.25,14,73.5,2016-06-29
"16661","CHHF4589","HF-NP429","LTP-429-116",7.45,14,104.3,2016-04-21
"16662","SELL8603","LL-PS563","RFG-388-575",4.65,11,51.15,2016-05-02
"16663","CHHF4589","HF-NP429","RFG-388-575",4.65,4,18.6,2016-03-26
"16664","MIFK9547","FK-PB337","RSI-802-493",6.15,12,73.8,2016-06-15
"16665","MIFK9547","FK-PB337","RSI-802-493",6.15,5,30.75,2016-12-31
"16666","SELL8603","LL-RS639","LCS-461-035",7.45,13,96.85,2016-05-15
"16667","SELL8603","LL-AJ284","RBI-513-811",5.25,3,15.75,2016-06-02
"16668","LAAU6602","AU-HG923","RMG-199-201",5.65,8,45.2,2016-02-27
"16669","SFSW1840","SW-TH205","RSI-802-493",6.15,8,49.2,2016-06-18
"16670","NYFL0152","FL-TL942","RBI-513-811",5.25,3,15.75,2016-07-12
"16671","SFSW1840","SW-TH205","RBI-513-811",5.25,16,84,2016-05-22
"16672","NYML7932","ML-RG223","LPM-704-265",6.99,2,13.98,2016-02-23
"16673","SFSW1840","SW-TH205","LZD-622-073",8.89,1,8.89,2016-01-18
"16674","NYML7932","ML-NB362","LZD-622-073",8.89,6,53.34,2016-02-20
"16675","CHHF4589","HF-NP429","LCS-461-035",7.45,16,119.2,2016-06-29
"16676","SELL8603","LL-AH674","RBI-513-811",5.25,3,15.75,2016-09-02
"16677","SFSW1840","SW-TH205","RFG-388-575",4.65,15,69.75,2016-10-10
"16678","MIAL3314","AL-PT831","LPM-704-265",6.99,6,41.94,2016-07-27
"16679","CHHF4589","HF-NP429","RFG-388-575",4.65,15,69.75,2016-09-21
"16680","CHHF4589","HF-NP429","RBI-513-811",5.25,1,5.25,2016-12-06
"16681","SELL8603","LL-AH674","LPM-704-265",6.99,13,90.87,2016-10-11
"16682","MIFK9547","FK-PB337","RFG-388-575",4.65,13,60.45,2016-06-11
"16683","CHHF4589","HF-NP429","ODD-114-017",9.99,12,119.88,2016-04-08
"16684","MIFK9547","FK-PB337","RFG-388-575",4.65,6,27.9,2016-08-22
"16685","MIAL3314","AL-PT831","LZD-622-073",8.89,14,124.46,2016-06-10
"16686","SFSW1840","SW-TH205","RMG-199-201",5.65,8,45.2,2016-06-14
"16687","SFSW1840","SW-RR501","LPM-704-265",6.99,10,69.9,2016-01-24
"16688","MIFK9547","FK-NF048","ODD-114-017",9.99,15,149.85,2016-08-10
"16689","NYML7932","ML-NB362","RSI-802-493",6.15,13,79.95,2016-06-03
"16690","MIFK9547","FK-PB337","RMG-199-201",5.65,1,5.65,2016-04-23
"16691","CHHF4589","HF-NP429","RMG-199-201",5.65,9,50.85,2016-03-09
"16692","SFSW1840","SW-TH205","RBI-513-811",5.25,14,73.5,2016-06-02
"16693","LAAU6602","AU-BT861","RBI-513-811",5.25,17,89.25,2016-09-06
"16694","CHHF4589","HF-NP429","RBI-513-811",5.25,13,68.25,2016-01-06
"16695","SELL8603","LL-PS563","LCS-461-035",7.45,5,37.25,2016-02-17
"16696","NYFL0152","FL-SS827","LCS-461-035",7.45,7,52.15,2016-09-18
"16697","MIFK9547","FK-NF048","RMG-199-201",5.65,1,5.65,2016-05-09
"16698","CHHF4589","HF-NP429","LPM-704-265",6.99,13,90.87,2016-07-23
"16699","NYFL0152","FL-TL942","LZD-622-073",8.89,8,71.12,2016-04-02
"16700","NYFL0152","FL-SS827","LCS-461-035",7.45,5,37.25,2016-02-01
"16701","SFSW1840","SW-TH205","ODD-114-017",9.99,3,29.97,2016-03-03
"16702","SELL8603","LL-AH674","RFG-388-575",4.65,10,46.5,2016-10-25
"16703","MIFK9547","FK-NF048","RBI-513-811",5.25,9,47.25,2016-08-01
"16704","CHHF4589","HF-NP429","RBI-513-811",5.25,12,63,2016-04-01
"16705","SELL8603","LL-AH674","RSI-802-493",6.15,12,73.8,2016-01-22
"16706","LAAU6602","AU-HJ434","RBI-513-811",5.25,8,42,2016-09-02
"16707","AUWL7026","WL-WL903","RMG-199-201",5.65,10,56.5,2016-01-28
"16708","NYFL0152","FL-SS827","RSI-802-493",6.15,14,86.1,2016-01-30
"16709","NYML7932","ML-JM463","LZD-622-073",8.89,13,115.57,2016-02-19
"16710","AUWL7026","WL-DT369","RBI-513-811",5.25,4,21,2016-10-15
"16711","LAAU6602","AU-BT861","OBD-573-022",11.79,16,188.64,2016-06-21
"16712","SELL8603","LL-RS639","LZD-622-073",8.89,7,62.23,2016-09-04
"16713","LAAU6602","AU-HG923","OMG-175-129",11.29,12,135.48,2016-09-12
"16714","CHHF4589","HF-JP738","RBI-513-811",5.25,17,89.25,2016-03-30
"16715","CHHF4589","HF-NP429","LTP-429-116",7.45,14,104.3,2016-12-17
"16716","LAAU6602","AU-HG923","RMG-199-201",5.65,12,67.8,2016-10-05
"16717","CHHF4589","HF-NP429","RMG-199-201",5.65,12,67.8,2016-12-24
"16718","CHHF4589","HF-NP429","RFG-388-575",4.65,5,23.25,2016-11-12
"16719","CHHF4589","HF-NP429","RMG-199-201",5.65,8,45.2,2016-11-03
"16720","AUWL7026","WL-DT369","RMG-199-201",5.65,11,62.15,2016-08-11
"16721","MIFK9547","FK-NF048","RBI-513-811",5.25,2,10.5,2016-02-13
"16722","CHHF4589","HF-NP429","RSI-802-493",6.15,8,49.2,2016-06-10
"16723","NYML7932","ML-RG223","LTP-429-116",7.45,12,89.4,2016-10-17
"16724","SFSW1840","SW-TH205","RBI-513-811",5.25,16,84,2016-03-25
"16725","NYML7932","ML-NB362","LZD-622-073",8.89,6,53.34,2016-02-11
"16726","NYML7932","ML-JM463","RBI-513-811",5.25,17,89.25,2016-01-12
"16727","CHHF4589","HF-NP429","LZD-622-073",8.89,12,106.68,2016-11-13
"16728","SELL8603","LL-AJ284","RBI-513-811",5.25,8,42,2016-08-05
"16729","NYFL0152","FL-SS827","LCS-461-035",7.45,17,126.65,2016-09-02
"16730","SELL8603","LL-RS639","LTP-429-116",7.45,17,126.65,2016-04-02
"16731","SFSW1840","SW-TH205","RFG-388-575",4.65,6,27.9,2016-12-28
"16732","NYML7932","ML-JM463","OMG-175-129",11.29,2,22.58,2016-03-17
"16733","AUWL7026","WL-WL903","LTP-429-116",7.45,5,37.25,2016-03-08
"16734","CHHF4589","HF-NP429","RBI-513-811",5.25,5,26.25,2016-02-15
"16735","MIAL3314","AL-PT831","LZD-622-073",8.89,9,80.01,2016-11-25
"16736","SFSW1840","SW-TH205","LCS-461-035",7.45,9,67.05,2016-01-07
"16737","SELL8603","LL-AH674","ODD-114-017",9.99,17,169.83,2016-08-11
"16738","LAAU6602","AU-HJ434","RBI-513-811",5.25,3,15.75,2016-05-07
"16739","SELL8603","LL-AH674","OBD-573-022",11.79,1,11.79,2016-08-20
"16740","LAAU6602","AU-HJ434","LTP-429-116",7.45,15,111.75,2016-04-09
"16741","NYML7932","ML-JM463","LCS-461-035",7.45,15,111.75,2016-04-18
"16742","NYFL0152","FL-TL942","LZD-622-073",8.89,13,115.57,2016-05-25
"16743","NYFL0152","FL-TS704","OBD-573-022",11.79,3,35.37,2016-08-10
"16744","CHHF4589","HF-NP429","LPM-704-265",6.99,15,104.85,2016-04-01
"16745","SELL8603","LL-PS563","LCS-461-035",7.45,5,37.25,2016-03-30
"16746","AUWL7026","WL-DT369","RSI-802-493",6.15,3,18.45,2016-03-29
"16747","SFSW1840","SW-TH205","RMG-199-201",5.65,11,62.15,2016-03-30
"16748","SFSW1840","SW-RR501","LPM-704-265",6.99,14,97.86,2016-02-06
"16749","CHHF4589","HF-NP429","LTP-429-116",7.45,6,44.7,2016-06-09
"16750","SELL8603","LL-AJ284","RBI-513-811",5.25,4,21,2016-12-01
"16751","CHHF4589","HF-NP429","LCS-461-035",7.45,1,7.45,2016-05-22
"16752","CHHF4589","HF-NP429","LPM-704-265",6.99,13,90.87,2016-05-20
"16753","AUWL7026","WL-DT369","RBI-513-811",5.25,8,42,2016-10-28
"16754","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-02-03
"16755","MIAL3314","AL-PT831","RMG-199-201",5.65,11,62.15,2016-04-28
"16756","AUWL7026","WL-WL903","RMG-199-201",5.65,3,16.95,2016-04-12
"16757","NYFL0152","FL-TS704","RBI-513-811",5.25,6,31.5,2016-03-25
"16758","AUWL7026","WL-WL903","LCS-461-035",7.45,13,96.85,2016-03-15
"16759","NYFL0152","FL-TL942","RMG-199-201",5.65,4,22.6,2016-07-31
"16760","CHHF4589","HF-NP429","RFG-388-575",4.65,1,4.65,2016-10-13
"16761","NYML7932","ML-RG223","RMG-199-201",5.65,8,45.2,2016-07-29
"16762","MIAL3314","AL-PT831","LZD-622-073",8.89,15,133.35,2016-11-24
"16763","LAAU6602","AU-HJ434","ORT-307-942",10.49,2,20.98,2016-05-04
"16764","SELL8603","LL-AH674","RFG-388-575",4.65,8,37.2,2016-05-19
"16765","MIAL3314","AL-PT831","LZD-622-073",8.89,12,106.68,2016-06-22
"16766","NYFL0152","FL-TS704","LCS-461-035",7.45,17,126.65,2016-09-01
"16767","SFSW1840","SW-TH205","OMG-175-129",11.29,4,45.16,2016-06-21
"16768","LAAU6602","AU-HG923","LCS-461-035",7.45,1,7.45,2016-03-14
"16769","SELL8603","LL-AH674","LPM-704-265",6.99,9,62.91,2016-03-24
"16770","LAAU6602","AU-HG923","OBD-573-022",11.79,14,165.06,2016-12-27
"16771","SELL8603","LL-RS639","RBI-513-811",5.25,12,63,2016-11-23
"16772","SFSW1840","SW-TH205","RSI-802-493",6.15,13,79.95,2016-08-06
"16773","CHHF4589","HF-NP429","RMG-199-201",5.65,16,90.4,2016-02-22
"16774","NYML7932","ML-NB362","RBI-513-811",5.25,10,52.5,2016-11-06
"16775","SFSW1840","SW-TH205","RMG-199-201",5.65,3,16.95,2016-02-05
"16776","NYML7932","ML-JM463","RBI-513-811",5.25,7,36.75,2016-10-09
"16777","MIFK9547","FK-NF048","RMG-199-201",5.65,3,16.95,2016-05-05
"16778","NYML7932","ML-JM463","LCS-461-035",7.45,15,111.75,2016-11-02
"16779","NYML7932","ML-JM463","LZD-622-073",8.89,14,124.46,2016-09-22
"16780","SFSW1840","SW-TH205","LTP-429-116",7.45,4,29.8,2016-07-28
"16781","NYFL0152","FL-TS704","LCS-461-035",7.45,6,44.7,2016-07-27
"16782","SFSW1840","SW-TH205","LZD-622-073",8.89,7,62.23,2016-03-19
"16783","CHHF4589","HF-NP429","RMG-199-201",5.65,15,84.75,2016-03-20
"16784","NYFL0152","FL-TL942","RFG-388-575",4.65,1,4.65,2016-01-26
"16785","NYML7932","ML-JM463","RSI-802-493",6.15,16,98.4,2016-07-01
"16786","NYFL0152","FL-TS704","RMG-199-201",5.65,6,33.9,2016-08-09
"16787","MIFK9547","FK-PB337","LTP-429-116",7.45,8,59.6,2016-10-13
"16788","AUWL7026","WL-DT369","LPM-704-265",6.99,2,13.98,2016-10-29
"16789","NYFL0152","FL-TL942","LPM-704-265",6.99,13,90.87,2016-11-30
"16790","MIFK9547","FK-PB337","LCS-461-035",7.45,10,74.5,2016-02-12
"16791","LAAU6602","AU-BT861","LTP-429-116",7.45,9,67.05,2016-11-03
"16792","NYFL0152","FL-TL942","LZD-622-073",8.89,17,151.13,2016-01-08
"16793","CHHF4589","HF-NP429","LTP-429-116",7.45,8,59.6,2016-07-13
"16794","CHHF4589","HF-JP738","LTP-429-116",7.45,6,44.7,2016-02-04
"16795","SFSW1840","SW-TH205","RFG-388-575",4.65,16,74.4,2016-03-21
"16796","CHHF4589","HF-NP429","LTP-429-116",7.45,3,22.35,2016-12-07
"16797","MIFK9547","FK-PB337","RFG-388-575",4.65,2,9.3,2016-07-21
"16798","CHHF4589","HF-NP429","RSI-802-493",6.15,2,12.3,2016-01-25
"16799","AUWL7026","WL-WL903","RBI-513-811",5.25,15,78.75,2016-06-14
"16800","SELL8603","LL-AH674","LTP-429-116",7.45,1,7.45,2016-04-20
"16801","CHHF4589","HF-NP429","RSI-802-493",6.15,8,49.2,2016-07-11
"16802","CHHF4589","HF-NP429","OBD-573-022",11.79,10,117.9,2016-03-31
"16803","SELL8603","LL-PS563","LZD-622-073",8.89,11,97.79,2016-01-04
"16804","SELL8603","LL-AH674","RFG-388-575",4.65,17,79.05,2016-05-28
"16805","SELL8603","LL-PS563","RFG-388-575",4.65,4,18.6,2016-09-15
"16806","NYFL0152","FL-TL942","RSI-802-493",6.15,8,49.2,2016-04-22
"16807","NYFL0152","FL-TS704","RFG-388-575",4.65,9,41.85,2016-08-21
"16808","SELL8603","LL-PS563","LPM-704-265",6.99,4,27.96,2016-09-29
"16809","CHHF4589","HF-NP429","LTP-429-116",7.45,6,44.7,2016-04-26
"16810","AUWL7026","WL-WL903","LZD-622-073",8.89,17,151.13,2016-04-07
"16811","SFSW1840","SW-TH205","OBD-573-022",11.79,12,141.48,2016-11-24
"16812","SFSW1840","SW-TH205","RMG-199-201",5.65,9,50.85,2016-08-06
"16813","SELL8603","LL-AJ284","RSI-802-493",6.15,14,86.1,2016-10-24
"16814","LAAU6602","AU-BT861","LPM-704-265",6.99,14,97.86,2016-08-28
"16815","SELL8603","LL-AH674","ORT-307-942",10.49,7,73.43,2016-06-05
"16816","CHHF4589","HF-NP429","RSI-802-493",6.15,4,24.6,2016-01-16
"16817","SFSW1840","SW-TH205","OMG-175-129",11.29,13,146.77,2016-01-03
"16818","AUWL7026","WL-WL903","RFG-388-575",4.65,17,79.05,2016-03-16
"16819","MIAL3314","AL-PT831","LTP-429-116",7.45,4,29.8,2016-01-13
"16820","NYFL0152","FL-TL942","LZD-622-073",8.89,10,88.9,2016-01-31
"16821","NYML7932","ML-JM463","RMG-199-201",5.65,14,79.1,2016-10-12
"16822","NYFL0152","FL-TS704","RBI-513-811",5.25,12,63,2016-01-29
"16823","NYFL0152","FL-SS827","LPM-704-265",6.99,2,13.98,2016-04-29
"16824","NYML7932","ML-NB362","RMG-199-201",5.65,2,11.3,2016-02-01
"16825","SFSW1840","SW-RR501","LCS-461-035",7.45,2,14.9,2016-08-23
"16826","SFSW1840","SW-TH205","RBI-513-811",5.25,7,36.75,2016-06-27
"16827","MIFK9547","FK-NF048","LCS-461-035",7.45,1,7.45,2016-07-19
"16828","SELL8603","LL-AJ284","LTP-429-116",7.45,11,81.95,2016-12-24
"16829","AUWL7026","WL-DT369","LPM-704-265",6.99,12,83.88,2016-04-26
"16830","NYML7932","ML-JM463","RBI-513-811",5.25,15,78.75,2016-04-18
"16831","CHHF4589","HF-NP429","ORT-307-942",10.49,12,125.88,2016-09-25
"16832","SFSW1840","SW-TH205","RSI-802-493",6.15,12,73.8,2016-07-15
"16833","LAAU6602","AU-HG923","OBD-573-022",11.79,5,58.95,2016-08-25
"16834","CHHF4589","HF-JP738","LCS-461-035",7.45,8,59.6,2016-07-13
"16835","SELL8603","LL-PS563","OBD-573-022",11.79,8,94.32,2016-11-04
"16836","SELL8603","LL-AH674","RBI-513-811",5.25,8,42,2016-10-28
"16837","CHHF4589","HF-NP429","LPM-704-265",6.99,14,97.86,2016-11-28
"16838","MIFK9547","FK-NF048","RMG-199-201",5.65,6,33.9,2016-11-14
"16839","NYML7932","ML-RG223","ODD-114-017",9.99,12,119.88,2016-01-01
"16840","NYFL0152","FL-TS704","LZD-622-073",8.89,12,106.68,2016-11-05
"16841","SFSW1840","SW-RR501","LPM-704-265",6.99,13,90.87,2016-08-06
"16842","SFSW1840","SW-TH205","LTP-429-116",7.45,7,52.15,2016-01-16
"16843","CHHF4589","HF-NP429","RBI-513-811",5.25,6,31.5,2016-09-18
"16844","SFSW1840","SW-TH205","RFG-388-575",4.65,3,13.95,2016-06-16
"16845","SFSW1840","SW-TH205","RSI-802-493",6.15,16,98.4,2016-04-22
"16846","SELL8603","LL-AJ284","LZD-622-073",8.89,15,133.35,2016-04-01
"16847","LAAU6602","AU-BT861","RSI-802-493",6.15,1,6.15,2016-11-07
"16848","SELL8603","LL-PS563","OBD-573-022",11.79,5,58.95,2016-09-12
"16849","NYFL0152","FL-TS704","LCS-461-035",7.45,17,126.65,2016-03-09
"16850","NYML7932","ML-NB362","LCS-461-035",7.45,5,37.25,2016-06-09
"16851","SFSW1840","SW-RR501","RBI-513-811",5.25,14,73.5,2016-02-24
"16852","SFSW1840","SW-TH205","RSI-802-493",6.15,5,30.75,2016-07-10
"16853","CHHF4589","HF-NP429","LZD-622-073",8.89,16,142.24,2016-01-29
"16854","NYFL0152","FL-TL942","ORT-307-942",10.49,15,157.35,2016-06-13
"16855","SFSW1840","SW-TH205","RSI-802-493",6.15,15,92.25,2016-02-25
"16856","SELL8603","LL-RS639","ORT-307-942",10.49,7,73.43,2016-11-16
"16857","NYFL0152","FL-SS827","RMG-199-201",5.65,16,90.4,2016-06-01
"16858","SELL8603","LL-AJ284","RFG-388-575",4.65,3,13.95,2016-09-29
"16859","MIFK9547","FK-NF048","RFG-388-575",4.65,4,18.6,2016-05-01
"16860","CHHF4589","HF-NP429","LPM-704-265",6.99,6,41.94,2016-12-29
"16861","NYML7932","ML-JM463","LZD-622-073",8.89,5,44.45,2016-09-23
"16862","MIFK9547","FK-PB337","OBD-573-022",11.79,8,94.32,2016-01-26
"16863","CHHF4589","HF-NP429","RBI-513-811",5.25,11,57.75,2016-09-05
"16864","SFSW1840","SW-TH205","LPM-704-265",6.99,10,69.9,2016-05-14
"16865","SFSW1840","SW-TH205","RFG-388-575",4.65,4,18.6,2016-08-01
"16866","NYFL0152","FL-TS704","LZD-622-073",8.89,16,142.24,2016-08-29
"16867","SFSW1840","SW-TH205","LPM-704-265",6.99,6,41.94,2016-08-02
"16868","SFSW1840","SW-TH205","RBI-513-811",5.25,5,26.25,2016-06-06
"16869","SFSW1840","SW-TH205","LZD-622-073",8.89,15,133.35,2016-07-19
"16870","NYFL0152","FL-SS827","RBI-513-811",5.25,10,52.5,2016-07-24
"16871","CHHF4589","HF-NP429","LPM-704-265",6.99,12,83.88,2016-06-23
"16872","NYFL0152","FL-SS827","RMG-199-201",5.65,14,79.1,2016-01-16
"16873","NYML7932","ML-RG223","RSI-802-493",6.15,2,12.3,2016-08-03
"16874","MIAL3314","AL-PT831","RBI-513-811",5.25,11,57.75,2016-05-19
"16875","LAAU6602","AU-HG923","RSI-802-493",6.15,1,6.15,2016-11-03
"16876","MIFK9547","FK-PB337","ORT-307-942",10.49,8,83.92,2016-10-27
"16877","SELL8603","LL-PS563","LPM-704-265",6.99,11,76.89,2016-03-21
"16878","CHHF4589","HF-NP429","ORT-307-942",10.49,10,104.9,2016-05-05
"16879","NYML7932","ML-JM463","RBI-513-811",5.25,15,78.75,2016-08-22
"16880","SFSW1840","SW-TH205","RMG-199-201",5.65,1,5.65,2016-01-03
